match_id,name_player,name_team,minute
S2425_GD19_G7,luis-rioja,FC Valencia,61
S2425_GD19_G8,adnan-januzaj,UD Las Palmas,88
S2425_GD19_G8,coba-da-costa,FC Getafe,70
S2425_GD19_G8,borja-mayoral,FC Getafe,86
S2425_GD19_G9,julian-alvarez,Atletico Madrid,55
S2425_GD19_G10,takefusa-kubo,Real Sociedad San Sebastian,51
S2425_GD20_G1,javi-puado,Espanyol Barcelona,31
S2425_GD20_G1,roberto-fernandez-4,Espanyol Barcelona,74
S2425_GD20_G1,javi-sanchez,Real Valladolid,57
S2425_GD20_G2,arnau-martinez-2,FC Girona,36
S2425_GD20_G2,saul-niguez,FC Sevilla,59
S2425_GD20_G2,dodi-lukebakio,FC Sevilla,88
S2425_GD20_G3,matija-nastasic,CD Leganes,49
S2425_GD20_G4,jesus-rodriguez-2,Real Betis Sevilla,28
S2425_GD20_G4,kike-garcia,Deportivo Alaves,11
S2425_GD20_G4,kike-garcia,Deportivo Alaves,80
S2425_GD20_G4,kike-garcia,Deportivo Alaves,84
S2425_GD20_G5,arambarri,FC Getafe,34
S2425_GD20_G5,jules-kounde,FC Barcelona,9
S2425_GD20_G6,hugo-alvarez,Celta Vigo,74
S2425_GD20_G6,alejandro-berenguer,Athletic Bilbao,62
S2425_GD20_G6,daniel-vivian,Athletic Bilbao,71
S2425_GD20_G7,kylian-mbappe,Real Madrid,18
S2425_GD20_G7,brahim-diaz,Real Madrid,33
S2425_GD20_G7,kylian-mbappe,Real Madrid,36
S2425_GD20_G7,rodrygo,Real Madrid,57
S2425_GD20_G7,fabio-silva,UD Las Palmas,1
S2425_GD20_G8,raul-6,CA Osasuna,60
S2425_GD20_G8,sergio-camello,Rayo Vallecano,19
S2425_GD20_G9,hugo-duro,FC Valencia,26
S2425_GD20_G10,logan-costa,FC Villarreal,20
S2425_GD20_G10,alejandro-baena,FC Villarreal,24
S2425_GD20_G10,daniel-parejo,FC Villarreal,26
S2425_GD20_G10,yeremi-pino,FC Villarreal,28
S2425_GD21_G1,adnan-januzaj,UD Las Palmas,90
S2425_GD21_G1,aimar,CA Osasuna,53
S2425_GD21_G2,cedric-bakambu,Real Betis Sevilla,90
S2425_GD21_G3,samuel-lino,Atletico Madrid,58
S2425_GD21_G3,gerard-4,FC Villarreal,29
S2425_GD21_G4,loic-bade,FC Sevilla,61
S2425_GD21_G4,marash-kumbulla,Espanyol Barcelona,15
S2425_GD21_G5,kylian-mbappe,Real Madrid,30
S2425_GD21_G5,kylian-mbappe,Real Madrid,57
S2425_GD21_G5,kylian-mbappe,Real Madrid,90
S2425_GD21_G6,randy-nteka,Rayo Vallecano,80
S2425_GD21_G6,randy-nteka,Rayo Vallecano,83
S2425_GD21_G6,bryan-3,FC Girona,58
S2425_GD21_G7,chrisantus-uche,FC Getafe,72
S2425_GD21_G7,carles-perez,FC Getafe,74
S2425_GD21_G7,carles-perez,FC Getafe,85
S2425_GD21_G9,frenkie-de-jong,FC Barcelona,3
S2425_GD21_G9,ferran-torres,FC Barcelona,8
S2425_GD21_G9,raphinha,FC Barcelona,14
S2425_GD21_G9,fermin-lopez,FC Barcelona,24
S2425_GD21_G9,fermin-lopez,FC Barcelona,45
S2425_GD21_G9,robert-lewandowski,FC Barcelona,66
S2425_GD21_G9,cesar-tarrega,FC Barcelona,75
S2425_GD21_G9,hugo-duro,FC Valencia,59
S2425_GD21_G10,kike-garcia,Deportivo Alaves,6
S2425_GD21_G10,pablo-duran,Celta Vigo,66
S2425_GD22_G1,pathe-ciss,Rayo Vallecano,78
S2425_GD22_G3,ayoze-perez,FC Villarreal,42
S2425_GD22_G3,pape-gueye,FC Villarreal,64
S2425_GD22_G3,santi-comesana,FC Villarreal,70
S2425_GD22_G3,thierno-barry-2,FC Villarreal,86
S2425_GD22_G3,denis-suarez,FC Villarreal,90
S2425_GD22_G3,selim-amallah,Real Valladolid,90
S2425_GD22_G4,samuel-lino,Atletico Madrid,26
S2425_GD22_G4,antoine-griezmann,Atletico Madrid,90
S2425_GD22_G5,carlos-romero-2,Espanyol Barcelona,85
S2425_GD22_G6,robert-lewandowski,FC Barcelona,61
S2425_GD22_G7,luis-rioja,FC Valencia,44
S2425_GD22_G7,javier-guerra,FC Valencia,68
S2425_GD22_G7,pablo-duran,Celta Vigo,65
S2425_GD22_G8,ante-budimir,CA Osasuna,34
S2425_GD22_G8,ante-budimir,CA Osasuna,74
S2425_GD22_G8,orri-oskarsson,Real Sociedad San Sebastian,90
S2425_GD22_G9,isco,Real Betis Sevilla,15
S2425_GD22_G9,romain-perraud,Real Betis Sevilla,45
S2425_GD22_G9,aitor-paredes,Athletic Bilbao,33
S2425_GD22_G9,sancet,Athletic Bilbao,69
S2425_GD22_G10,abel-ruiz,FC Girona,8
S2425_GD22_G10,yaser-asprilla,FC Girona,79
S2425_GD22_G10,fabio-silva,UD Las Palmas,82
