season,name_player,position_player,date_of_birth,N_games_left,N_games_center,N_games_right,nationality_player,height_player,weight_player
2024-25,marco-sala,Abwehr,1999-06-04 00:00:00,3,0,0,Italien,,
2024-25,gabriel-strefezza,Mittelfeld,1997-04-18 00:00:00,1,0,16,Brasilien,,
2024-25,matthias-braunoeder,Mittelfeld,2002-03-27 00:00:00,0,3,0,Österreich,,
2024-25,daniele-baselli,Mittelfeld,1992-03-12 00:00:00,0,1,0,Italien,,
2024-25,lucas-da-cunha,Mittelfeld,2001-06-09 00:00:00,3,8,0,Frankreich,,
2024-25,patrick-cutrone,Sturm,1998-01-03 00:00:00,0,14,0,Italien,,
2024-25,andrea-belotti,Sturm,1993-12-20 00:00:00,0,7,0,Italien,,
2024-25,yannik-engelhardt,Mittelfeld,2001-02-07 00:00:00,0,7,0,Deutschland,,
2024-25,oliver-abildgaard,Mittelfeld,1996-06-10 00:00:00,0,4,0,Dänemark,,
2024-25,alessandro-gabrielloni,Sturm,1994-07-10 00:00:00,0,0,0,Italien,,
2024-25,simone-verdi,Sturm,1992-07-12 00:00:00,0,0,0,Italien,,
2024-25,alberto-cerri,Sturm,1996-04-16 00:00:00,0,0,0,Italien,,
2024-25,enrico-del-prato,Abwehr,1999-11-10 00:00:00,0,9,6,Italien,,
2024-25,strahinja-pavlovic,Abwehr,2001-05-24 00:00:00,5,9,0,Serbien,,
2024-25,emerson-11,Abwehr,1999-01-14 00:00:00,0,0,17,Brasilien,,
2024-25,youssouf-fofana-2,Mittelfeld,1999-01-10 00:00:00,0,22,0,Frankreich,,
2024-25,oier-zarraga,Mittelfeld,1999-01-04 00:00:00,3,0,2,Spanien,,
2024-25,christian-kabasele,Abwehr,1991-02-24 00:00:00,0,1,8,Belgien,,
2024-25,patric,Abwehr,1993-04-17 00:00:00,0,9,0,Spanien,,
2024-25,boulaye-dia,Sturm,1996-11-16 00:00:00,0,15,0,Senegal,,
2024-25,elseid-hysaj,Abwehr,1994-02-02 00:00:00,0,0,3,Albanien,,
2024-25,benjamin-pavard,Abwehr,1996-03-28 00:00:00,0,0,12,Frankreich,,
2024-25,marko-arnautovic,Sturm,1989-04-19 00:00:00,0,5,0,Österreich,,
2024-25,milan-djuric,Sturm,1990-05-22 00:00:00,0,12,0,Bosnien-Herzegowina,,
2024-25,pedro-pereira,Mittelfeld,1998-01-22 00:00:00,1,0,14,Portugal,,
2024-25,andrea-pinamonti,Sturm,1999-05-19 00:00:00,0,17,0,Italien,,
2024-25,caleb-ekuban,Sturm,1994-03-23 00:00:00,0,2,0,Ghana,,
2024-25,luca-ranieri,Abwehr,1999-04-23 00:00:00,3,17,0,Italien,,
2024-25,amir-richardson,Mittelfeld,2002-01-24 00:00:00,1,7,0,Marokko,,
2024-25,antonin-barak,Mittelfeld,1994-12-03 00:00:00,0,7,0,Tschechien,,
2024-25,lucas-beltran,Sturm,2001-03-29 00:00:00,2,12,1,Argentinien,,
2024-25,jay-idzes-2,Mittelfeld,2000-06-02 00:00:00,7,4,6,Indonesien,,
2024-25,antonio-candela,Abwehr,2000-04-27 00:00:00,0,0,11,Italien,,
2024-25,hans-nicolussi-caviglia,Mittelfeld,2000-06-18 00:00:00,0,14,1,Italien,,
2024-25,issa-doumbia,Mittelfeld,2003-10-16 00:00:00,0,1,1,Italien,,
2024-25,borna-sosa,Abwehr,1998-01-21 00:00:00,13,0,0,Kroatien,,
2024-25,aaron-ciammaglichella,Mittelfeld,2005-01-26 00:00:00,0,0,0,Italien,180.0,"
<"
2024-25,marco-carnesecchi,Tor,2000-07-01 00:00:00,0,23,0,Italien,,
2024-25,lazar-samardzic,Mittelfeld,2002-02-24 00:00:00,0,6,3,Serbien,,
2024-25,nicolo-zaniolo,Mittelfeld,1999-07-02 00:00:00,0,0,0,Italien,,
2024-25,alberto-manzoni,Mittelfeld,2005-06-25 00:00:00,0,0,0,Italien,,
2024-25,alessandro-buongiorno,Abwehr,1999-06-06 00:00:00,3,15,0,Italien,,
2024-25,david-neres,Sturm,1997-03-03 00:00:00,3,0,2,Brasilien,,
2024-25,jhon-lucumi,Abwehr,1998-06-26 00:00:00,0,17,0,Kolumbien,,
2024-25,jesper-karlsson,Sturm,1998-07-25 00:00:00,6,0,0,Schweden,,
2024-25,leandro-paredes,Mittelfeld,1994-06-29 00:00:00,0,8,0,Argentinien,,
2024-25,eldor-shomurodov,Sturm,1995-06-29 00:00:00,0,2,0,Usbekistan,,
2024-25,petar-stojanovic,Abwehr,1995-10-07 00:00:00,4,0,15,Slowenien,,
2024-25,yerry-mina,Abwehr,1994-09-23 00:00:00,0,16,0,Kolumbien,,
2024-25,jose-luis-palomino,Abwehr,1990-01-05 00:00:00,0,2,0,Argentinien,,
2024-25,adam-obert,Abwehr,2002-08-23 00:00:00,6,3,0,Slowakei,,
2024-25,alessio-iovine,Mittelfeld,1991-02-01 00:00:00,0,0,3,Italien,,
2024-25,alberto-dossena,Abwehr,1998-10-13 00:00:00,0,13,0,Italien,,
2024-25,luca-mazzitelli,Mittelfeld,1995-11-15 00:00:00,0,3,0,Italien,,
2024-25,maximo-perrone,Mittelfeld,2003-01-07 00:00:00,0,7,0,Argentinien,,
2024-25,nico-paz,Mittelfeld,2004-09-08 00:00:00,1,13,0,Argentinien,,
2024-25,sergi-roberto,Mittelfeld,1992-02-07 00:00:00,0,7,0,Spanien,,
2024-25,faride-alidou,Mittelfeld,2001-07-18 00:00:00,0,0,0,Deutschland,,
2024-25,daniel-silva,Mittelfeld,2000-04-11 00:00:00,0,4,0,Portugal,,
2024-25,pierre-kalulu,Abwehr,2000-06-05 00:00:00,0,18,2,Frankreich,,
2024-25,jonas-rouhi,Abwehr,2004-01-07 00:00:00,1,0,0,Schweden,,
2024-25,danilo-6,Abwehr,1991-07-15 00:00:00,2,3,3,Brasilien,,
2024-25,lorenzo-anghele,Sturm,2005-02-26 00:00:00,0,0,0,Italien,,
2024-25,joel-pohjanpalo,Sturm,1994-09-13 00:00:00,0,18,0,Finnland,,
2024-25,saad-el-haddad,Mittelfeld,2005-07-24 00:00:00,0,0,0,Marokko,,
2024-25,marcus-holmgren-pedersen,Abwehr,2000-07-16 00:00:00,0,0,13,Norwegen,,
2024-25,rafael-toloi,Abwehr,1990-10-10 00:00:00,1,0,0,Italien,,
2024-25,lorenzo-de-silvestri,Abwehr,1988-05-23 00:00:00,0,0,7,Italien,,
2024-25,kacper-urbanski,Mittelfeld,2004-09-07 00:00:00,2,2,4,Polen,,
2024-25,saba-goglichidze,Abwehr,2004-06-25 00:00:00,0,0,16,Georgien,,
2024-25,alberto-grassi,Mittelfeld,1995-03-07 00:00:00,0,10,0,Italien,,
2024-25,pietro-pellegri,Sturm,2001-03-17 00:00:00,0,5,0,Italien,,
2024-25,frederic-guilbert,Abwehr,1994-12-24 00:00:00,0,0,14,Frankreich,,
2024-25,remi-oudin,Sturm,1996-11-18 00:00:00,0,1,2,Frankreich,,
2024-25,gaby-jean,Abwehr,2000-02-19 00:00:00,1,6,0,Frankreich,,
2024-25,ante-rebic,Sturm,1993-09-21 00:00:00,3,3,0,Kroatien,,
2024-25,mattia-felici,Sturm,2001-04-17 00:00:00,1,0,0,Italien,,
2024-25,benito-nicolas-viola,Mittelfeld,1989-10-12 00:00:00,0,7,0,Italien,,
2024-25,nuno-tavares,Abwehr,2000-01-26 00:00:00,15,0,0,Portugal,,
2024-25,filippo-terracciano,Abwehr,2003-02-08 00:00:00,3,2,1,Italien,,
2024-25,romelu-lukaku,Sturm,1993-05-13 00:00:00,0,17,0,Belgien,,
2024-25,mateusz-kowalski-2,Mittelfeld,2005-07-21 00:00:00,0,1,0,Polen,,
2024-25,yordan-osorio,Abwehr,1994-05-10 00:00:00,0,2,0,Venezuela,,
2024-25,gabriel-charpentier,Sturm,1999-05-17 00:00:00,0,0,0,Kongo,,
2024-25,danilo-cataldi,Mittelfeld,1994-08-06 00:00:00,0,13,0,Italien,,
2024-25,robin-gosens,Mittelfeld,1994-07-05 00:00:00,17,0,0,Deutschland,,
2024-25,edoardo-bove,Mittelfeld,2002-05-16 00:00:00,5,7,0,Italien,,
2024-25,yacine-adli,Mittelfeld,2000-07-29 00:00:00,0,14,0,Frankreich,,
2024-25,stefano-turati,Tor,2001-09-05 00:00:00,0,16,0,Italien,,
2024-25,andrea-carboni,Abwehr,2001-02-04 00:00:00,14,0,0,Italien,,
2024-25,danilo-dambrosio,Abwehr,1988-09-09 00:00:00,1,1,2,Italien,,
2024-25,federico-accornero,Mittelfeld,2004-02-05 00:00:00,0,0,0,Italien,,
2024-25,flavius-daniliuc,Abwehr,2001-04-27 00:00:00,0,1,7,Österreich,,
2024-25,domagoj-bradaric,Abwehr,1999-12-10 00:00:00,10,0,0,Kroatien,,
2024-25,teun-koopmeiners,Mittelfeld,1998-02-28 00:00:00,1,17,0,Niederlande,,
2024-25,francisco-concei-o,Sturm,2002-12-14 00:00:00,0,0,13,Portugal,,
2024-25,weston-mckennie,Mittelfeld,1998-08-28 00:00:00,2,7,2,USA,,
2024-25,nicolas-gonzalez,Sturm,1998-04-06 00:00:00,0,1,5,Argentinien,,
2024-25,niccolo-pisilli,Mittelfeld,2004-09-23 00:00:00,2,7,2,Italien,,
2024-25,kouadio-manu-kone,Mittelfeld,2001-05-17 00:00:00,1,17,4,Frankreich,,
2024-25,iker-bravo-solanilla,Sturm,2005-01-13 00:00:00,0,2,0,Spanien,,
2024-25,thomas-thiesson-kristensen,Abwehr,2002-02-17 00:00:00,1,0,4,Dänemark,,
2024-25,marc-oliver-kempf,Abwehr,1995-01-28 00:00:00,1,18,0,Deutschland,,
2024-25,ignace-van-der-brempt,Abwehr,2002-04-01 00:00:00,0,0,11,Belgien,,
2024-25,alieu-fadera,Sturm,2001-11-03 00:00:00,14,0,3,Gambia,,
2024-25,emil-audero,Tor,1997-01-18 00:00:00,0,8,0,Italien,,
2024-25,tommaso-pobega,Mittelfeld,1999-07-15 00:00:00,0,7,0,Italien,,
2024-25,samuel-iling-junior,Mittelfeld,2003-10-04 00:00:00,1,0,1,England,,
2024-25,faustino-anjorin,Mittelfeld,2001-11-23 00:00:00,0,12,0,England,,
2024-25,mattia-perin,Tor,1992-11-10 00:00:00,0,6,0,Italien,,
2024-25,matteo-gabbia,Abwehr,1999-10-21 00:00:00,0,13,0,Italien,,
2024-25,kevin-zeroli,Mittelfeld,2005-01-11 00:00:00,0,0,0,Italien,,
2024-25,joel-schingtienne,Abwehr,2002-08-14 00:00:00,0,1,4,Belgien,,
2024-25,gianluca-busio,Mittelfeld,2002-05-28 00:00:00,3,10,1,USA,,
2024-25,john-yeboah,Mittelfeld,2000-06-23 00:00:00,0,2,0,Ecuador,,
2024-25,franco-carboni,Mittelfeld,2003-04-04 00:00:00,2,0,0,Argentinien,,
2024-25,emil-bohinen,Mittelfeld,1999-03-12 00:00:00,0,1,0,Norwegen,,
2024-25,mario-hermoso,Abwehr,1995-06-18 00:00:00,5,0,0,Spanien,,
2024-25,gvidas-gineitis,Mittelfeld,2004-04-15 00:00:00,10,2,0,Litauen,,
2024-25,sead-kolasinac,Abwehr,1993-06-20 00:00:00,20,0,0,Bosnien-Herzegowina,,
2024-25,ademola-lookman,Sturm,1997-10-20 00:00:00,2,16,0,Nigeria,,
2024-25,david-de-gea,Tor,1990-11-07 00:00:00,0,18,0,Spanien,,
2024-25,gianluca-gaetano,Sturm,2000-05-05 00:00:00,1,6,0,Italien,,
2024-25,nadir-zortea,Mittelfeld,1999-06-19 00:00:00,0,0,14,Italien,,
2024-25,kingstone-mutandwa,Sturm,2003-01-05 00:00:00,0,0,0,Sambia,,
2024-25,antoine-makoumbou,Mittelfeld,1998-07-18 00:00:00,0,12,1,Kongo,,
2024-25,billy-gilmour,Mittelfeld,2001-06-11 00:00:00,0,12,0,Schottland,,
2024-25,scott-mctominay,Mittelfeld,1996-12-08 00:00:00,13,8,0,Schottland,,
2024-25,stefan-de-vrij,Abwehr,1992-02-05 00:00:00,0,16,0,Niederlande,,
2024-25,piotr-zielinski,Mittelfeld,1994-05-20 00:00:00,7,5,1,Polen,,
2024-25,joaquin-correa,Sturm,1994-08-13 00:00:00,0,1,0,Argentinien,,
2024-25,leandro-chichizola,Tor,1990-03-27 00:00:00,0,1,0,Argentinien,,
2024-25,mandela-keita,Mittelfeld,2002-05-10 00:00:00,0,7,1,Belgien,,
2024-25,hernani-3,Mittelfeld,1994-03-27 00:00:00,0,9,0,Brasilien,,
2024-25,mario-gila,Abwehr,2000-08-29 00:00:00,0,17,0,Spanien,,
2024-25,davide-faraoni,Abwehr,1991-10-25 00:00:00,0,0,0,Italien,,
2024-25,amin-sarr,Sturm,2001-03-11 00:00:00,0,6,0,Schweden,,
2024-25,alphadjo-cisse,Sturm,2006-10-22 00:00:00,0,0,0,Italien,,
2024-25,mattia-de-sciglio,Abwehr,1992-10-20 00:00:00,0,0,1,Italien,,
2024-25,mathis-lambourde,Sturm,2006-01-09 00:00:00,0,0,0,Frankreich,,
2024-25,guillermo-maripan,Abwehr,1994-05-06 00:00:00,0,8,0,Chile,,
2024-25,alieu-njie,Sturm,2005-05-14 00:00:00,0,0,0,Schweden,,
2024-25,elia-caprile,Tor,2001-08-25 00:00:00,0,3,0,Italien,,
2024-25,michael-folorunsho,Mittelfeld,1998-02-07 00:00:00,0,0,0,Italien,190.0,"
<"
2024-25,andy-pelmard,Abwehr,2000-03-12 00:00:00,0,0,1,Frankreich,178.0,"
<"
2024-25,mohamed-anas-haj,Sturm,2005-03-26 00:00:00,0,2,0,Tunesien,,
2024-25,albert-gudmundsson,Sturm,1997-06-15 00:00:00,0,6,0,Island,,
2024-25,omari-forson,Mittelfeld,2004-07-20 00:00:00,0,0,0,England,,
2024-25,mirko-maric,Sturm,1995-05-16 00:00:00,0,1,0,Kroatien,,
2024-25,federico-ravaglia,Tor,1999-11-11 00:00:00,0,6,0,Italien,,
2024-25,souleymane-toure,Abwehr,2003-03-28 00:00:00,9,1,0,Frankreich,,
2024-25,odilon-kossounou,Abwehr,2001-01-04 00:00:00,0,1,8,Elfenbeinküste,,
2024-25,juan-cuadrado,Mittelfeld,1988-05-26 00:00:00,0,0,1,Kolumbien,,
2024-25,vanja-vlahovic,Sturm,2004-03-23 00:00:00,0,0,0,Serbien,,
2024-25,davide-bartesaghi,Abwehr,2005-12-29 00:00:00,0,0,0,Italien,193.0,"
<"
2024-25,arthur-atta,Mittelfeld,2003-01-14 00:00:00,0,0,0,Frankreich,,
2024-25,fabio-miretti,Mittelfeld,2003-08-03 00:00:00,8,2,0,Italien,,
2024-25,honest-ahanor,Abwehr,2008-02-23 00:00:00,1,0,0,Italien,,
2024-25,david-ankeye,Sturm,2002-05-22 00:00:00,0,0,0,Nigeria,,
2024-25,lior-kasa,Mittelfeld,2005-09-27 00:00:00,0,0,0,Israel,,
2024-25,alan-matturro,Abwehr,2004-10-11 00:00:00,5,2,0,Uruguay,,
2024-25,emil-holm,Mittelfeld,2000-05-13 00:00:00,2,0,4,Schweden,,
2024-25,alberto-paleari,Tor,1992-08-29 00:00:00,0,1,0,Italien,,
2024-25,nikola-vlasic,Mittelfeld,1997-10-04 00:00:00,0,2,5,Kroatien,,
2024-25,luca-pellegrini-2,Abwehr,1999-03-07 00:00:00,8,0,0,Italien,,
2024-25,ali-jassim,Mittelfeld,2004-01-20 00:00:00,0,0,0,Irak,,
2024-25,kevin-martins,Sturm,2005-01-31 00:00:00,0,0,0,Italien,,
2024-25,daniele-ghilardi,Abwehr,2003-01-06 00:00:00,5,3,0,Italien,,
2024-25,yllan-okou,Abwehr,2002-12-23 00:00:00,0,0,0,Frankreich,,
2024-25,james-abankwah,Abwehr,2004-01-16 00:00:00,0,0,0,Irland,,
2024-25,filippo-melegoni,Mittelfeld,1999-02-18 00:00:00,0,0,1,Italien,,
2024-25,brooke-norton-cuffy,Abwehr,2004-01-12 00:00:00,0,0,1,England,,
2024-25,nicola-leali,Tor,1993-02-17 00:00:00,0,12,0,Italien,,
2024-25,alessandro-marcandalli,Abwehr,2002-02-25 00:00:00,0,0,1,Italien,,
2024-25,patrizio-masini,Mittelfeld,2001-01-27 00:00:00,0,0,0,Italien,,
2024-25,benjamin-dominguez,Sturm,2003-09-19 00:00:00,4,0,1,Argentinien,,
2024-25,vasilije-adzic,Mittelfeld,2006-05-12 00:00:00,0,0,0,Montenegro,,
2024-25,ismael-konate,Sturm,2006-03-29 00:00:00,0,0,0,Italien,,
2024-25,mohamed-kaba-2,Mittelfeld,2001-10-27 00:00:00,0,0,0,Frankreich,,
2024-25,filip-stankovic-2,Tor,2002-02-25 00:00:00,0,12,0,Serbien,,
2024-25,rui-modesto,Mittelfeld,1999-10-07 00:00:00,0,0,0,Angola,,
2024-25,nicola-sansone,Sturm,1991-09-10 00:00:00,0,0,0,Italien,,
2024-25,samuel-gigot,Abwehr,1993-10-12 00:00:00,0,4,0,Frankreich,,
2024-25,mattia-valoti,Mittelfeld,1993-09-06 00:00:00,0,0,0,Italien,,
2024-25,mats-hummels,Abwehr,1988-12-16 00:00:00,0,7,0,Deutschland,,
2024-25,simone-perilli,Tor,1995-01-07 00:00:00,0,1,0,Italien,,
2024-25,francesco-camarda,Sturm,2008-03-10 00:00:00,0,1,0,Italien,,
2024-25,alessio-zerbin,Sturm,1999-03-03 00:00:00,0,0,0,Italien,,
2024-25,junior-sambia,Mittelfeld,1996-09-07 00:00:00,0,0,0,Frankreich,,
2024-25,tomas-palacios,Abwehr,2003-04-28 00:00:00,0,0,0,Argentinien,,
2024-25,gaston-pereiro,Sturm,1995-06-11 00:00:00,0,0,0,Uruguay,,
2024-25,tommaso-rubino,Sturm,2006-11-10 00:00:00,0,0,0,Italien,,
2024-25,lewis-ferguson,Mittelfeld,1999-08-24 00:00:00,1,2,0,Schottland,,
2024-25,enzo-ebosse,Abwehr,1999-03-11 00:00:00,0,0,0,Kamerun,,
2024-25,luca-marianucci,Abwehr,2004-07-23 00:00:00,0,0,0,Italien,,
2024-25,adrian-benedyczak,Sturm,2000-11-24 00:00:00,2,0,0,Polen,,
2024-25,mario-balotelli,Sturm,1990-08-12 00:00:00,0,0,0,Italien,,
2024-25,giovanni-leoni,Abwehr,2006-12-21 00:00:00,0,3,0,Italien,,
2024-25,alen-sherri,Tor,1997-12-15 00:00:00,0,8,0,Albanien,200.0,"
<"
2024-25,samuel-dahl,Abwehr,2003-03-04 00:00:00,1,0,0,Schweden,,
2024-25,tajon-buchanan,Sturm,1999-02-08 00:00:00,0,0,0,Kanada,,
2024-25,giorgio-scalvini,Abwehr,2003-12-11 00:00:00,0,0,0,Italien,,
2024-25,fellipe-jack,Abwehr,2006-01-12 00:00:00,0,0,0,Brasilien,,
2024-25,saud-abdulhamid,Abwehr,1999-07-18 00:00:00,0,0,3,Saudi-Arabien,171.0,"
<"
2024-25,bjarki-steinn-bjarkason,Mittelfeld,2000-05-11 00:00:00,0,0,0,Island,,
2024-25,thorir-johann-helgason,Mittelfeld,2000-09-28 00:00:00,0,0,0,Island,,
2024-25,diego-pugno,Sturm,2006-07-07 00:00:00,0,0,0,Italien,,
2024-25,lautaro-valenti,Abwehr,1999-01-14 00:00:00,0,2,0,Argentinien,,
2024-25,stefano-sensi,Mittelfeld,1995-08-05 00:00:00,0,1,0,Italien,,
2024-25,razvan-sava,Tor,2002-06-21 00:00:00,0,6,0,Rumänien,,
2024-25,ben-lhassine-kone,Mittelfeld,2000-03-14 00:00:00,0,0,0,Elfenbeinküste,,
2024-25,alejandro-jimenez-2,Abwehr,2005-05-08 00:00:00,3,0,0,Spanien,,
2024-25,mattia-liberali,Sturm,2007-04-06 00:00:00,0,1,0,Italien,,
2024-25,patrick-ciurria,Sturm,1995-02-09 00:00:00,0,2,0,Italien,,
2024-25,alexis-sanchez,Sturm,1988-12-19 00:00:00,0,0,0,Chile,,
2024-25,kevin-bonifazi,Abwehr,1996-05-19 00:00:00,0,0,0,Italien,,
2024-25,matias-moreno,Abwehr,2003-09-24 00:00:00,0,3,1,Argentinien,,
2024-25,oumar-solet,Abwehr,2000-02-07 00:00:00,1,0,0,Frankreich,,
2024-25,jean-daniel-akpa-akpro,Mittelfeld,1992-10-11 00:00:00,0,0,0,Elfenbeinküste,,
2024-25,mile-svilar,Tor,1999-08-27 00:00:00,0,27,0,Serbien,,
2024-25,gianluca-mancini,Abwehr,1996-04-17 00:00:00,0,4,20,Italien,,
2024-25,mats-hummels,Abwehr,1988-12-16 00:00:00,0,9,0,Deutschland,,
2024-25,evan-ndicka,Abwehr,1999-08-20 00:00:00,9,17,0,Elfenbeinküste,,
2024-25,alexis-saelemaekers,Mittelfeld,1999-06-27 00:00:00,3,2,5,Belgien,,
2024-25,kouadio-manu-kone,Mittelfeld,2001-05-17 00:00:00,1,17,6,Frankreich,,
2024-25,leandro-paredes,Mittelfeld,1994-06-29 00:00:00,0,10,0,Argentinien,,
2024-25,lorenzo-pellegrini,Mittelfeld,1996-06-19 00:00:00,6,11,0,Italien,,
2024-25,angelino,Abwehr,1997-01-04 00:00:00,26,0,0,Spanien,,
2024-25,paulo-dybala,Sturm,1993-11-15 00:00:00,0,17,0,Argentinien,,
2024-25,artem-dovbyk,Sturm,1997-06-21 00:00:00,0,24,0,Ukraine,185,"
<"
2024-25,stephan-el-shaarawy,Sturm,1992-10-27 00:00:00,5,4,2,Italien,,
2024-25,mehmet-zeki-celik,Abwehr,1997-02-17 00:00:00,0,0,22,Türkei,,
2024-25,niccolo-pisilli,Mittelfeld,2004-09-23 00:00:00,2,7,2,Italien,,
2024-25,matias-soule-malvano,Mittelfeld,2003-04-15 00:00:00,0,6,3,Argentinien,,
2024-25,eldor-shomurodov,Sturm,1995-06-29 00:00:00,0,2,0,Usbekistan,,
2024-25,nicola-leali,Tor,1993-02-17 00:00:00,0,14,0,Italien,,
2024-25,koni-de-winter,Abwehr,2002-06-12 00:00:00,1,2,7,Belgien,191,"
<"
2024-25,mattia-bani,Abwehr,1993-12-10 00:00:00,0,14,0,Italien,,
2024-25,johan-vasquez,Abwehr,1998-10-22 00:00:00,6,12,0,Mexiko,,
2024-25,aaron-2,Abwehr,1997-04-22 00:00:00,20,0,0,Spanien,,
2024-25,patrizio-masini,Mittelfeld,2001-01-27 00:00:00,0,1,0,Italien,,
2024-25,alessandro-zanoli,Abwehr,2000-10-03 00:00:00,0,0,13,Italien,,
2024-25,morten-thorsby,Mittelfeld,1996-05-05 00:00:00,0,12,6,Norwegen,,
2024-25,morten-frendrup,Mittelfeld,2001-04-07 00:00:00,9,10,1,Dänemark,178,"
<"
2024-25,fabio-miretti,Mittelfeld,2003-08-03 00:00:00,10,2,0,Italien,,
2024-25,andrea-pinamonti,Sturm,1999-05-19 00:00:00,0,19,0,Italien,,
2024-25,stefano-sabelli,Abwehr,1993-01-13 00:00:00,0,0,12,Italien,,
2024-25,lorenzo-venturino,Sturm,2006-06-22 00:00:00,0,0,0,Italien,,
2024-25,jeff-ekhator,Sturm,2006-11-11 00:00:00,0,3,0,Italien,,
2024-25,lior-kasa,Mittelfeld,2005-09-27 00:00:00,0,0,0,Israel,,
2024-25,federico-ravaglia,Tor,1999-11-11 00:00:00,0,7,0,Italien,,
2024-25,stefan-posch,Abwehr,1997-05-14 00:00:00,0,2,17,Österreich,,
2024-25,sam-beukema,Abwehr,1998-11-17 00:00:00,0,25,0,Niederlande,,
2024-25,jhon-lucumi,Abwehr,1998-06-26 00:00:00,0,19,0,Kolumbien,,
2024-25,juan-miranda,Abwehr,2000-01-19 00:00:00,15,0,0,Spanien,,
2024-25,lewis-ferguson,Mittelfeld,1999-08-24 00:00:00,1,4,0,Schottland,,
2024-25,remo-freuler,Mittelfeld,1992-04-15 00:00:00,0,31,0,Schweiz,,
2024-25,riccardo-orsolini,Sturm,1997-01-24 00:00:00,0,0,17,Italien,,
2024-25,jens-odgaard,Sturm,1999-03-31 00:00:00,2,11,2,Dänemark,,
2024-25,benjamin-dominguez,Sturm,2003-09-19 00:00:00,6,0,1,Argentinien,,
2024-25,santiago-castro,Sturm,2004-09-18 00:00:00,0,20,0,Argentinien,,
2024-25,thijs-dallinga,Sturm,2000-08-03 00:00:00,0,6,0,Niederlande,,
2024-25,charalampos-lykogiannis,Abwehr,1993-10-22 00:00:00,9,0,0,Griechenland,,
2024-25,dan-ndoye,Sturm,2000-10-25 00:00:00,16,0,4,Schweiz,,
2024-25,lorenzo-de-silvestri,Abwehr,1988-05-23 00:00:00,0,0,7,Italien,,
2024-25,giovanni-fabbian,Mittelfeld,2003-01-14 00:00:00,2,4,3,Italien,,
2024-25,stefano-turati,Tor,2001-09-05 00:00:00,0,18,0,Italien,,
2024-25,danilo-dambrosio,Abwehr,1988-09-09 00:00:00,1,1,3,Italien,,
2024-25,armando-izzo,Abwehr,1992-03-02 00:00:00,0,1,17,Italien,,
2024-25,andrea-carboni,Abwehr,2001-02-04 00:00:00,15,1,0,Italien,,
2024-25,georgios-kyriakopoulos,Abwehr,1996-02-05 00:00:00,18,0,0,Griechenland,,
2024-25,patrick-ciurria,Sturm,1995-02-09 00:00:00,0,3,1,Italien,,
2024-25,warren-bondo,Mittelfeld,2003-09-15 00:00:00,0,19,0,Frankreich,177,"
<"
2024-25,alessandro-bianco,Mittelfeld,2002-10-01 00:00:00,0,15,0,Italien,,
2024-25,jean-daniel-akpa-akpro,Mittelfeld,1992-10-11 00:00:00,2,0,0,Elfenbeinküste,,
2024-25,milan-djuric,Sturm,1990-05-22 00:00:00,0,13,0,Bosnien-Herzegowina,,
2024-25,daniel-maldini,Sturm,2001-10-11 00:00:00,0,15,0,Italien,,
2024-25,samuele-vignato,Mittelfeld,2004-02-24 00:00:00,0,2,0,Italien,,
2024-25,gianluca-caprari,Sturm,1993-07-30 00:00:00,0,11,0,Italien,,
2024-25,kevin-martins,Sturm,2005-01-31 00:00:00,0,0,0,Italien,,
2024-25,omari-forson,Mittelfeld,2004-07-20 00:00:00,0,0,0,England,,
2024-25,stefano-sensi,Mittelfeld,1995-08-05 00:00:00,0,1,0,Italien,,
2024-25,michele-di-gregorio,Tor,1997-07-27 00:00:00,0,21,0,Italien,,
2024-25,weston-mckennie,Mittelfeld,1998-08-28 00:00:00,3,8,3,USA,,
2024-25,federico-gatti,Abwehr,1998-06-24 00:00:00,0,22,1,Italien,,
2024-25,pierre-kalulu,Abwehr,2000-06-05 00:00:00,0,21,2,Frankreich,,
2024-25,andrea-cambiaso,Mittelfeld,2000-02-20 00:00:00,13,0,12,Italien,,
2024-25,manuel-locatelli,Mittelfeld,1998-01-08 00:00:00,0,23,0,Italien,,
2024-25,khephren-thuram,Mittelfeld,2001-03-26 00:00:00,1,15,1,Frankreich,,
2024-25,kenan-yildiz,Sturm,2005-05-04 00:00:00,19,3,3,Türkei,,
2024-25,teun-koopmeiners,Mittelfeld,1998-02-28 00:00:00,1,20,0,Niederlande,,
2024-25,samuel-mbangula-tshifunda,Sturm,2004-01-16 00:00:00,7,0,0,Belgien,,
2024-25,nicolas-gonzalez,Sturm,1998-04-06 00:00:00,1,3,5,Argentinien,,
2024-25,timothy-weah,Mittelfeld,2000-02-22 00:00:00,3,2,4,USA,,
2024-25,douglas-luiz,Mittelfeld,1998-05-09 00:00:00,1,2,0,Brasilien,,
2024-25,nicolo-fagioli,Mittelfeld,2001-02-12 00:00:00,0,8,0,Italien,,
2024-25,dusan-vlahovic,Sturm,2000-01-28 00:00:00,0,23,0,Serbien,,
2024-25,vasilije-adzic,Mittelfeld,2006-05-12 00:00:00,0,0,0,Montenegro,,
2024-25,mike-maignan,Tor,1995-07-03 00:00:00,0,32,0,Frankreich,,
2024-25,emerson-11,Abwehr,1999-01-14 00:00:00,0,0,19,Brasilien,,
2024-25,matteo-gabbia,Abwehr,1999-10-21 00:00:00,0,14,0,Italien,,
