match_id,name_player,name_team,minute
S2425_GD4_G3,harry-kane,Bayern München,57
S2425_GD4_G3,michael-olise,Bayern München,60
S2425_GD4_G3,serge-gnabry,Bayern München,65
S2425_GD4_G4,tom-rothe,1. FC Union Berlin,4
S2425_GD4_G4,woo-yeong-jeong,1. FC Union Berlin,6
S2425_GD4_G4,marius-buelter,TSG Hoffenheim,67
S2425_GD4_G5,matus-bero,VfL Bochum,23
S2425_GD4_G5,lukas-daschner,VfL Bochum,35
S2425_GD4_G5,benedikt-pichler,Holstein Kiel,15
S2425_GD4_G5,shuto-machino,Holstein Kiel,89
S2425_GD4_G6,hugo-larsson,Eintracht Frankfurt,30
S2425_GD4_G6,omar-marmoush,Eintracht Frankfurt,80
S2425_GD4_G7,florian-wirtz,Bayer 04 Leverkusen,14
S2425_GD4_G7,jonathan-tah,Bayer 04 Leverkusen,32
S2425_GD4_G7,piero-hincapie,Bayer 04 Leverkusen,49
S2425_GD4_G7,victor-boniface,Bayer 04 Leverkusen,90
S2425_GD4_G7,nordi-mukiele,VfL Wolfsburg,5
S2425_GD4_G7,sebastiaan-bornauw,VfL Wolfsburg,37
S2425_GD4_G7,mattias-svanberg,VfL Wolfsburg,45
S2425_GD4_G8,deniz-undav,VfB Stuttgart,4
S2425_GD4_G8,ermedin-demirovic,VfB Stuttgart,21
S2425_GD4_G8,enzo-millot,VfB Stuttgart,62
S2425_GD4_G8,el-bilal-toure,VfB Stuttgart,80
S2425_GD4_G8,deniz-undav,VfB Stuttgart,90
S2425_GD4_G8,serhou-guirassy,Borussia Dortmund,75
S2425_GD5_G1,serhou-guirassy,Borussia Dortmund,44
S2425_GD5_G1,emre-can,Borussia Dortmund,62
S2425_GD5_G1,serhou-guirassy,Borussia Dortmund,75
S2425_GD5_G1,felix-nmecha,Borussia Dortmund,81
S2425_GD5_G1,matus-bero,VfL Bochum,16
S2425_GD5_G1,dani-de-wit,VfL Bochum,21
S2425_GD5_G2,benjamin-sesko,RB Leipzig,11
S2425_GD5_G2,benjamin-sesko,RB Leipzig,15
S2425_GD5_G2,lois-openda,RB Leipzig,46
S2425_GD5_G2,xavi-simons,RB Leipzig,57
S2425_GD5_G3,elias-saad,FC St. Pauli,12
S2425_GD5_G3,oladapo-afolayan,FC St. Pauli,45
S2425_GD5_G3,elias-saad,FC St. Pauli,73
S2425_GD5_G4,jonas-wind,VfL Wolfsburg,20
S2425_GD5_G4,mohammed-elamine-amoura,VfL Wolfsburg,68
S2425_GD5_G4,enzo-millot,VfB Stuttgart,32
S2425_GD5_G4,deniz-undav,VfB Stuttgart,90
S2425_GD5_G5,marvin-pieringer,1. FC Heidenheim,15
S2425_GD5_G5,jan-schoeppner,1. FC Heidenheim,86
S2425_GD5_G6,tomas-cvancara,Bor. Mönchengladbach,90
S2425_GD5_G7,aleksandar-pavlovic,Bayern München,39
S2425_GD5_G7,robert-andrich,Bayer 04 Leverkusen,31
S2425_GD5_G8,shuto-machino,Holstein Kiel,31
S2425_GD5_G8,shuto-machino,Holstein Kiel,50
S2425_GD5_G8,omar-marmoush,Eintracht Frankfurt,25
S2425_GD5_G8,igor-matanovic-2,Eintracht Frankfurt,47
S2425_GD5_G8,omar-marmoush,Eintracht Frankfurt,65
S2425_GD5_G8,tuta,Eintracht Frankfurt,74
S2425_GD5_G9,marius-buelter,TSG Hoffenheim,5
S2425_GD5_G9,marius-buelter,TSG Hoffenheim,8
S2425_GD5_G9,adam-hlozek,TSG Hoffenheim,12
S2425_GD5_G9,julian-malatini,Werder Bremen,21
S2425_GD5_G9,jens-stage,Werder Bremen,26
S2425_GD5_G9,jens-stage,Werder Bremen,39
S2425_GD5_G9,jens-stage,Werder Bremen,49
S2425_GD6_G1,keven-schlotterbeck,FC Augsburg,38
S2425_GD6_G1,alexis-claude-maurice,FC Augsburg,65
S2425_GD6_G1,tim-kleindienst,Bor. Mönchengladbach,72
S2425_GD6_G2,victor-boniface,Bayer 04 Leverkusen,4
S2425_GD6_G2,jonas-hofmann,Bayer 04 Leverkusen,8
S2425_GD6_G2,max-geschwill,Holstein Kiel,45
S2425_GD6_G2,fiete-arp,Holstein Kiel,69
S2425_GD6_G3,ritsu-doan,SC Freiburg,75
S2425_GD6_G4,kevin-vogt,1. FC Union Berlin,26
S2425_GD6_G4,yorbe-vertessen,1. FC Union Berlin,45
S2425_GD6_G4,julian-ryerson,Borussia Dortmund,62
S2425_GD6_G5,myron-boadu,VfL Bochum,72
S2425_GD6_G5,tiago-tomas,VfL Wolfsburg,21
S2425_GD6_G5,jonas-wind,VfL Wolfsburg,37
S2425_GD6_G5,jonas-wind,VfL Wolfsburg,88
S2425_GD6_G6,jonathan-burkardt,1. FSV Mainz 05,5
S2425_GD6_G6,armindo-sieb,1. FSV Mainz 05,16
S2425_GD6_G6,jonathan-burkardt,1. FSV Mainz 05,62
S2425_GD6_G7,lois-openda,RB Leipzig,59
S2425_GD6_G8,omar-marmoush,Eintracht Frankfurt,22
S2425_GD6_G8,hugo-ekitike,Eintracht Frankfurt,35
S2425_GD6_G8,omar-marmoush,Eintracht Frankfurt,90
S2425_GD6_G8,min-jae-kim,Bayern München,15
S2425_GD6_G8,dayot-upamecano,Bayern München,38
S2425_GD6_G8,michael-olise,Bayern München,53
S2425_GD6_G9,ermedin-demirovic,VfB Stuttgart,90
S2425_GD6_G9,valentin-gendrey,TSG Hoffenheim,45
S2425_GD7_G1,ramy-bensebaini,Borussia Dortmund,43
S2425_GD7_G1,serhou-guirassy,Borussia Dortmund,83
S2425_GD7_G1,eric-smith,FC St. Pauli,78
S2425_GD7_G2,robert-andrich,Bayer 04 Leverkusen,25
S2425_GD7_G2,victor-boniface,Bayer 04 Leverkusen,72
S2425_GD7_G2,omar-marmoush,Eintracht Frankfurt,16
S2425_GD7_G3,andrej-kramaric,TSG Hoffenheim,11
S2425_GD7_G3,marius-buelter,TSG Hoffenheim,64
S2425_GD7_G3,haris-tabakovic,TSG Hoffenheim,90
S2425_GD7_G3,cristian-gamboa,VfL Bochum,76
S2425_GD7_G4,vincenzo-grifo,SC Freiburg,34
S2425_GD7_G4,philipp-lienhart,SC Freiburg,37
S2425_GD7_G4,christian-guenter,SC Freiburg,45
S2425_GD7_G4,phillip-tietz,FC Augsburg,65
S2425_GD7_G5,xavi-simons,RB Leipzig,20
S2425_GD7_G5,willi-orban,RB Leipzig,37
S2425_GD7_G6,ko-itakura,Bor. Mönchengladbach,22
S2425_GD7_G6,tim-kleindienst,Bor. Mönchengladbach,62
S2425_GD7_G6,tim-kleindienst,Bor. Mönchengladbach,75
S2425_GD7_G6,leonardo-weschenfelder-scienza,1. FC Heidenheim,12
S2425_GD7_G6,marvin-pieringer,1. FC Heidenheim,80
S2425_GD7_G7,harry-kane,Bayern München,57
S2425_GD7_G7,harry-kane,Bayern München,61
S2425_GD7_G7,harry-kane,Bayern München,80
S2425_GD7_G7,kingsley-coman,Bayern München,89
S2425_GD7_G8,aljoscha-kemlein,1. FC Union Berlin,18
S2425_GD7_G8,tom-rothe,1. FC Union Berlin,89
S2425_GD7_G9,tiago-tomas,VfL Wolfsburg,19
S2425_GD7_G9,joakim-maehle,VfL Wolfsburg,79
S2425_GD7_G9,mitchell-weiser,Werder Bremen,45
S2425_GD7_G9,felix-agu,Werder Bremen,51
S2425_GD7_G9,marvin-ducksch,Werder Bremen,67
S2425_GD7_G9,marco-gruell,Werder Bremen,72
S2425_GD8_G1,stefan-lainer,1. FSV Mainz 05,55
S2425_GD8_G1,tim-kleindienst,Bor. Mönchengladbach,57
S2425_GD8_G2,deniz-undav,VfB Stuttgart,19
S2425_GD8_G2,el-bilal-toure,VfB Stuttgart,61
S2425_GD8_G2,armin-gigovic,Holstein Kiel,84
S2425_GD8_G3,willi-orban,RB Leipzig,47
S2425_GD8_G3,lutsharel-geertruida-2,RB Leipzig,58
S2425_GD8_G3,lois-openda,RB Leipzig,79
S2425_GD8_G3,ritsu-doan,SC Freiburg,15
S2425_GD8_G4,alexis-claude-maurice,FC Augsburg,25
S2425_GD8_G4,alexis-claude-maurice,FC Augsburg,50
S2425_GD8_G4,donyell-malen,Borussia Dortmund,5
S2425_GD8_G6,marvin-ducksch,Werder Bremen,74
S2425_GD8_G6,romano-schmid,Werder Bremen,90
S2425_GD8_G6,victor-boniface,Bayer 04 Leverkusen,30
S2425_GD8_G6,felix-agu,Bayer 04 Leverkusen,78
S2425_GD8_G7,michael-olise,Bayern München,16
S2425_GD8_G7,jamal-musiala,Bayern München,26
S2425_GD8_G7,harry-kane,Bayern München,57
S2425_GD8_G7,leroy-sane,Bayern München,65
S2425_GD8_G7,kingsley-coman,Bayern München,71
