season,name_player,position_player,date_of_birth,N_games_left,N_games_center,N_games_right,nationality_player,height_player,weight_player
2024-25,max-geschwill,Abwehr,2001-07-07 00:00:00,11,1,0,Deutschland,,
2024-25,armin-gigovic,Mittelfeld,2002-04-06 00:00:00,7,5,4,Bosnien-Herzegowina,,
2024-25,lasse-rosenboom,Abwehr,2002-01-19 00:00:00,0,0,4,Deutschland,,
2024-25,salih-oezcan,Mittelfeld,1998-01-11 00:00:00,0,3,0,Türkei,,
2024-25,bence-dardai,Mittelfeld,2006-01-24 00:00:00,0,8,0,Deutschland,,
2024-25,matej-kovar,Tor,2000-05-17 00:00:00,0,13,0,Tschechien,,
2024-25,nathan-tella,Sturm,1999-07-05 00:00:00,1,4,3,Nigeria,,
2024-25,patrik-schick,Sturm,1996-01-24 00:00:00,0,10,0,Tschechien,,
2024-25,arthur-5,Abwehr,2003-03-17 00:00:00,0,0,4,Brasilien,,
2024-25,el-chadaille-bitshiabu,Abwehr,2005-05-16 00:00:00,2,2,0,Frankreich,,
2024-25,arthur-vermeeren,Mittelfeld,2005-02-07 00:00:00,1,12,0,Belgien,,
2024-25,tim-siersleben,Abwehr,2000-03-09 00:00:00,2,9,0,Deutschland,,
2024-25,ruben-vargas,Mittelfeld,1998-08-05 00:00:00,4,1,0,Schweiz,,
2024-25,mert-koemuer,Mittelfeld,2005-07-17 00:00:00,0,0,0,Deutschland,,
2024-25,kristijan-jakic,Mittelfeld,1997-05-14 00:00:00,0,14,2,Kroatien,,
2024-25,raphael-guerreiro,Abwehr,1993-12-22 00:00:00,5,1,8,Portugal,,
2024-25,mathys-tel,Mittelfeld,2005-04-27 00:00:00,3,0,0,Frankreich,,
2024-25,konrad-laimer,Mittelfeld,1997-05-27 00:00:00,0,6,11,Österreich,,
2024-25,palhinha,Mittelfeld,1995-07-09 00:00:00,0,8,0,Portugal,,
2024-25,leon-goretzka,Mittelfeld,1995-02-06 00:00:00,0,7,0,Deutschland,,
2024-25,eren-dinkci,Sturm,2001-12-13 00:00:00,0,8,0,Türkei,,
2024-25,jordy-makengo,Abwehr,2001-08-03 00:00:00,0,0,0,Frankreich,,
2024-25,serhou-guirassy,Sturm,1996-03-12 00:00:00,0,17,0,Guinea,,
2024-25,yan-couto,Abwehr,2002-06-03 00:00:00,0,0,4,Brasilien,,
2024-25,mikkel-kaufmann,Sturm,2001-01-03 00:00:00,3,7,0,Dänemark,,
2024-25,lutsharel-geertruida-2,Abwehr,2000-07-18 00:00:00,5,2,13,Niederlande,,
2024-25,aljoscha-kemlein,Mittelfeld,2004-08-02 00:00:00,0,7,0,Deutschland,,
2024-25,valentin-gendrey,Abwehr,2000-06-21 00:00:00,0,0,15,Frankreich,,
2024-25,tom-bischof,Mittelfeld,2005-06-28 00:00:00,0,14,5,Deutschland,,
2024-25,umut-tohumcu,Mittelfeld,2004-08-11 00:00:00,0,5,0,Deutschland,,
2024-25,nordi-mukiele,Abwehr,1997-11-01 00:00:00,0,0,6,Frankreich,,
2024-25,noah-atubolu,Tor,2002-05-25 00:00:00,0,13,0,Deutschland,,
2024-25,nicolas-hoefler,Mittelfeld,1990-03-09 00:00:00,0,4,0,Deutschland,,
2024-25,kiliann-sildillia,Abwehr,2002-05-16 00:00:00,0,0,1,Frankreich,,
2024-25,koji-miyoshi,Mittelfeld,1997-03-26 00:00:00,3,0,2,Japan,,
2024-25,moritz-kwarteng,Mittelfeld,1998-04-28 00:00:00,0,0,0,Deutschland,,
2024-25,mohammed-elamine-amoura,Sturm,2000-05-09 00:00:00,3,11,0,Algerien,,
2024-25,aster-vranckx,Mittelfeld,2002-10-04 00:00:00,0,1,0,Belgien,,
2024-25,konstantinos-koulierakis,Abwehr,2003-11-28 00:00:00,3,20,0,Griechenland,,
2024-25,kaua-santos,Tor,2003-04-11 00:00:00,0,6,0,Brasilien,,
2024-25,aurele-amenda,Abwehr,2003-07-31 00:00:00,0,2,1,Schweiz,,
2024-25,florian-neuhaus,Mittelfeld,1997-03-16 00:00:00,1,0,0,Deutschland,,
2024-25,anthony-rouault,Abwehr,2001-05-29 00:00:00,0,18,0,Frankreich,,
2024-25,dan-axel-zagadou,Abwehr,1999-06-03 00:00:00,0,0,0,Frankreich,,
2024-25,dominik-javorcek,Abwehr,2002-11-02 00:00:00,1,0,0,Slowakei,,
2024-25,frank-ogochukwu,Mittelfeld,1998-01-01 00:00:00,0,13,1,Nigeria,,
2024-25,yusuf-kabadayi,Sturm,2004-02-02 00:00:00,0,0,0,Deutschland,,
2024-25,henri-koudossou,Mittelfeld,1999-09-03 00:00:00,3,0,0,Deutschland,,
2024-25,moritz-jenz,Abwehr,1999-04-30 00:00:00,0,7,1,Deutschland,,
2024-25,derrick-koehn,Abwehr,1999-02-04 00:00:00,13,0,0,Deutschland,,
2024-25,julian-malatini,Abwehr,2001-05-31 00:00:00,0,0,6,Argentinien,,
2024-25,stefan-schimmer,Sturm,1994-04-28 00:00:00,0,1,0,Deutschland,,
2024-25,noah-weisshaupt,Mittelfeld,2001-09-20 00:00:00,0,0,0,Deutschland,,
2024-25,johan-manzambi,Mittelfeld,2005-10-14 00:00:00,0,0,0,Schweiz,,
2024-25,amos-pieper,Abwehr,1998-01-17 00:00:00,2,0,1,Deutschland,,
2024-25,oliver-deman,Mittelfeld,2000-04-06 00:00:00,0,0,0,Belgien,,
2024-25,sven-ulreich,Tor,1988-08-03 00:00:00,0,1,0,Deutschland,,
2024-25,leroy-sane,Mittelfeld,1996-01-11 00:00:00,4,0,6,Deutschland,,
2024-25,steven-skrzybski,Mittelfeld,1992-11-18 00:00:00,0,6,0,Deutschland,,
2024-25,eric-junior-dina-ebimbe,Mittelfeld,2000-11-21 00:00:00,1,0,5,Frankreich,,
2024-25,jean-matteo-bahoya,Sturm,2005-05-07 00:00:00,1,0,0,Frankreich,,
2024-25,mahmoud-dahoud-2,Mittelfeld,1996-01-01 00:00:00,0,9,0,Deutschland,,
2024-25,moritz-nicolas,Tor,1997-10-21 00:00:00,0,13,0,Deutschland,,
2024-25,jeanu-l-belocian,Abwehr,2005-02-17 00:00:00,2,0,0,Frankreich,,
2024-25,exequiel-palacios,Mittelfeld,1998-10-05 00:00:00,0,7,3,Argentinien,,
2024-25,denis-vavro,Abwehr,1996-04-10 00:00:00,0,19,2,Slowakei,,
2024-25,scott-banks,Sturm,2001-09-26 00:00:00,0,0,0,Schottland,,
2024-25,andre-silva,Sturm,1995-11-06 00:00:00,0,1,1,Portugal,,
2024-25,julien-duranville,Sturm,2006-05-05 00:00:00,0,0,1,Belgien,,
2024-25,chrislain-matsima,Abwehr,2002-05-15 00:00:00,1,0,10,Frankreich,,
2024-25,michael-gregoritsch,Sturm,1994-04-18 00:00:00,0,7,0,Österreich,,
2024-25,danel-sinani,Sturm,1997-04-05 00:00:00,0,3,4,Luxemburg,,
2024-25,marvin-friedrich,Abwehr,1995-12-13 00:00:00,1,6,0,Deutschland,,
2024-25,alexis-claude-maurice,Mittelfeld,1998-06-06 00:00:00,1,6,1,Frankreich,,
2024-25,grant-leon-mamedova,Sturm,2003-07-20 00:00:00,0,3,0,Armenien,,
2024-25,oliver-burke,Sturm,1997-04-07 00:00:00,0,0,0,Schottland,,
2024-25,ivan-ordets,Abwehr,1992-07-08 00:00:00,0,8,0,Ukraine,,
2024-25,joakim-maehle,Abwehr,1997-05-20 00:00:00,10,0,0,Dänemark,,
2024-25,arthur-chaves,Abwehr,2001-01-29 00:00:00,0,6,6,Brasilien,,
2024-25,david-jurasek,Abwehr,2000-08-07 00:00:00,4,0,0,Tschechien,,
2024-25,kjell-arik-waetjen,Mittelfeld,2006-02-16 00:00:00,0,3,2,Deutschland,,
2024-25,diadie-samassekou,Mittelfeld,1996-01-11 00:00:00,0,5,0,Mali,,
2024-25,cristian-gamboa,Abwehr,1989-10-24 00:00:00,0,0,0,Rica,,
2024-25,gerrit-holtmann,Sturm,1995-03-25 00:00:00,4,0,0,Philippinen,,
2024-25,danny-da-costa,Abwehr,1993-07-13 00:00:00,0,0,6,Deutschland,,
2024-25,gabriel-vidovic,Sturm,2003-12-01 00:00:00,1,0,0,Kroatien,,
2024-25,eljif-elmas-2,Mittelfeld,1999-09-24 00:00:00,3,2,0,Nordmazedonien,,
2024-25,robert-skov,Mittelfeld,1996-05-20 00:00:00,3,0,3,Dänemark,,
2024-25,phil-harres,Sturm,2002-03-25 00:00:00,0,8,0,Deutschland,,
2024-25,maarten-vandevoordt,Tor,2002-02-26 00:00:00,0,3,0,Belgien,,
2024-25,almugera-kabar,Abwehr,2006-02-06 00:00:00,4,0,0,Deutschland,,
2024-25,cole-campbell,Mittelfeld,2006-02-20 00:00:00,0,0,6,USA,,
2024-25,nathaniel-brown,Abwehr,2003-06-16 00:00:00,8,0,0,Deutschland,,
2024-25,ameen-al-dakhil,Abwehr,2002-03-06 00:00:00,0,1,2,Belgien,,
2024-25,adam-aznou,Abwehr,2006-06-02 00:00:00,1,0,0,Marokko,,
2024-25,jerome-roussillon,Abwehr,1993-01-06 00:00:00,0,0,0,Guadeloupe,,
2024-25,timothy-chandler,Abwehr,1990-03-29 00:00:00,0,0,0,USA,,
2024-25,lukas-nmecha,Sturm,1998-12-14 00:00:00,0,0,0,Deutschland,,
2024-25,alexander-meyer-2,Tor,1991-04-13 00:00:00,0,3,0,Deutschland,,
2024-25,ayman-azhil,Mittelfeld,2001-04-10 00:00:00,0,9,1,Deutschland,,
2024-25,forzan-ouedraogo,Mittelfeld,2006-05-09 00:00:00,0,0,0,Deutschland,,
2024-25,lukas-ullrich,Abwehr,2004-03-16 00:00:00,8,0,0,Deutschland,,
2024-25,yannik-luehrs,Abwehr,2003-09-09 00:00:00,0,15,0,Deutschland,,
2024-25,denis-thomalla,Mittelfeld,1992-08-16 00:00:00,0,2,0,Deutschland,,
2024-25,leonidas-stergiou,Abwehr,2002-03-03 00:00:00,0,0,4,Schweiz,,
2024-25,bernardo-4,Abwehr,1995-05-14 00:00:00,3,0,0,Brasilien,,
2024-25,david-nemeth,Abwehr,2001-03-18 00:00:00,4,0,1,Österreich,,
2024-25,erik-ahlstrand,Mittelfeld,2001-10-14 00:00:00,0,0,0,Schweden,,
2024-25,xaver-schlager,Mittelfeld,1997-09-28 00:00:00,0,2,0,Österreich,,
2024-25,viggo-gebel,Mittelfeld,2007-11-22 00:00:00,0,0,0,Deutschland,,
2024-25,maximilian-philipp,Sturm,1994-03-01 00:00:00,0,0,1,Deutschland,,
2024-25,josip-juranovic,Abwehr,1995-08-16 00:00:00,0,0,0,Kroatien,,
2024-25,kevin-volland,Sturm,1992-07-30 00:00:00,0,0,0,Deutschland,,
2024-25,yannik-keitel,Mittelfeld,2000-02-15 00:00:00,0,2,0,Deutschland,,
2024-25,ivan-prtajin,Sturm,1996-05-14 00:00:00,0,0,0,Kroatien,,
2024-25,daniel-peretz,Tor,2000-07-10 00:00:00,0,6,0,Israel,,
2024-25,arijon-ibrahimovic,Sturm,2005-12-11 00:00:00,0,0,0,Deutschland,,
2024-25,robert-gumny,Abwehr,1998-06-04 00:00:00,0,0,0,Polen,,
2024-25,faik-sakar,Mittelfeld,2008-01-14 00:00:00,0,0,0,Deutschland,,
2024-25,maurides,Sturm,1994-03-10 00:00:00,0,0,0,Brasilien,,
2024-25,paul-hennrich,Mittelfeld,2005-03-06 00:00:00,0,0,0,Deutschland,,
2024-25,jarzinho-malanga,Mittelfeld,2006-07-10 00:00:00,6,7,0,Deutschland,,
2024-25,alexander-schwolow,Tor,1992-06-02 00:00:00,0,1,0,Deutschland,,
2024-25,thomas-keller,Abwehr,1999-08-05 00:00:00,0,1,0,Deutschland,,
2024-25,kevin-trapp,Tor,1990-07-08 00:00:00,0,21,0,Deutschland,,
2024-25,nnamdi-collins,Abwehr,2004-01-10 00:00:00,0,0,11,Deutschland,,
2024-25,robin-koch,Abwehr,1996-07-17 00:00:00,0,27,0,Deutschland,,
2024-25,arthur-theate,Abwehr,2000-05-25 00:00:00,20,8,0,Belgien,,
2024-25,rasmus-kristensen,Abwehr,1997-07-11 00:00:00,1,0,22,Dänemark,,
2024-25,ellyes-skhiri,Mittelfeld,1995-05-10 00:00:00,0,18,0,Tunesien,,
2024-25,hugo-larsson,Mittelfeld,2004-06-27 00:00:00,0,20,0,Schweden,,
2024-25,nathaniel-brown,Abwehr,2003-06-16 00:00:00,11,0,0,Deutschland,,
2024-25,mario-goetze,Mittelfeld,1992-06-03 00:00:00,2,5,9,Deutschland,,
2024-25,ansgar-knauff,Mittelfeld,2002-01-10 00:00:00,4,0,7,Deutschland,,
2024-25,hugo-ekitike,Sturm,2002-06-20 00:00:00,1,20,1,Frankreich,,
2024-25,tuta,Abwehr,1999-07-04 00:00:00,0,18,3,Brasilien,,
2024-25,oscar-hoejlund,Mittelfeld,2005-01-04 00:00:00,0,1,0,Dänemark,,
2024-25,can-uzun,Sturm,2005-11-11 00:00:00,1,1,1,Türkei,,
2024-25,jean-matteo-bahoya,Sturm,2005-05-07 00:00:00,1,0,0,Frankreich,,
2024-25,fares-chaibi,Mittelfeld,2002-11-28 00:00:00,6,2,1,Algerien,,
2024-25,gregor-kobel,Tor,1997-12-06 00:00:00,0,28,0,Schweiz,,
2024-25,waldemar-anton,Abwehr,1996-07-20 00:00:00,0,10,4,Deutschland,,
2024-25,emre-can,Mittelfeld,1994-01-12 00:00:00,0,17,0,Deutschland,,
2024-25,nico-schlotterbeck,Abwehr,1999-12-01 00:00:00,5,23,0,Deutschland,,
2024-25,julian-ryerson,Abwehr,1997-11-17 00:00:00,6,1,19,Norwegen,,
2024-25,pascal-gross-2,Mittelfeld,1991-06-15 00:00:00,2,16,6,Deutschland,,
2024-25,felix-nmecha,Mittelfeld,2000-10-10 00:00:00,0,19,0,Deutschland,,
2024-25,ramy-bensebaini,Abwehr,1995-04-16 00:00:00,17,0,0,Algerien,,
2024-25,julian-brandt,Mittelfeld,1996-05-02 00:00:00,7,15,1,Deutschland,,
2024-25,jamie-bynoe-gittens,Sturm,2004-08-08 00:00:00,21,0,0,England,,
2024-25,serhou-guirassy,Sturm,1996-03-12 00:00:00,0,20,0,Guinea,,
2024-25,yan-couto,Abwehr,2002-06-03 00:00:00,0,0,5,Brasilien,,
2024-25,karim-adeyemi,Sturm,2002-01-18 00:00:00,3,2,3,Deutschland,,
2024-25,maximilian-beier,Sturm,2002-10-17 00:00:00,0,6,7,Deutschland,,
2024-25,giovanni-reyna,Mittelfeld,2002-11-13 00:00:00,0,2,0,USA,,
2024-25,alexander-nuebel,Tor,1996-09-30 00:00:00,0,27,0,Deutschland,,
2024-25,josha-vagnoman,Abwehr,2000-12-11 00:00:00,0,0,20,Deutschland,,
2024-25,ameen-al-dakhil,Abwehr,2002-03-06 00:00:00,0,3,2,Belgien,,
2024-25,anthony-rouault,Abwehr,2001-05-29 00:00:00,0,20,0,Frankreich,,
2024-25,ramon-hendriks,Abwehr,2001-07-18 00:00:00,6,0,0,Niederlande,,
2024-25,atakan-karazor,Mittelfeld,1996-10-13 00:00:00,0,24,0,Türkei,,
2024-25,angelo-stiller,Mittelfeld,2001-04-04 00:00:00,0,26,0,Deutschland,,
2024-25,enzo-millot,Mittelfeld,2002-07-17 00:00:00,1,12,8,Frankreich,,
2024-25,jamie-leweling,Sturm,2001-02-26 00:00:00,9,0,5,Deutschland,,
2024-25,nick-woltemade,Sturm,2002-02-14 00:00:00,0,9,0,Deutschland,,
2024-25,ermedin-demirovic,Sturm,1998-03-25 00:00:00,0,24,0,Bosnien-Herzegowina,,
2024-25,jacob-bruun-larsen,Sturm,1998-09-19 00:00:00,3,4,2,Dänemark,,
2024-25,chris-fuehrich,Mittelfeld,1998-01-09 00:00:00,18,0,0,Deutschland,,
2024-25,yannik-keitel,Mittelfeld,2000-02-15 00:00:00,0,2,0,Deutschland,,
2024-25,deniz-undav,Sturm,1996-07-19 00:00:00,0,14,1,Deutschland,,
2024-25,julian-chabot,Abwehr,1998-02-12 00:00:00,2,19,0,Deutschland,,
2024-25,florian-mueller-3,Tor,1997-11-13 00:00:00,0,6,0,Deutschland,,
2024-25,lukas-kuebler,Abwehr,1992-08-30 00:00:00,0,0,19,Deutschland,,
2024-25,matthias-ginter,Abwehr,1994-01-19 00:00:00,0,16,0,Deutschland,,
2024-25,max-rosenfelder,Abwehr,2003-02-10 00:00:00,0,9,0,Deutschland,,
2024-25,christian-guenter,Abwehr,1993-02-28 00:00:00,21,0,0,Deutschland,,
2024-25,maximilian-eggestein,Mittelfeld,1996-12-08 00:00:00,0,20,0,Deutschland,,
2024-25,patrick-osterhage,Mittelfeld,2000-02-01 00:00:00,1,17,0,Deutschland,,
2024-25,ritsu-doan,Mittelfeld,1998-06-16 00:00:00,0,0,20,Japan,,
2024-25,merlin-roehl,Mittelfeld,2002-07-05 00:00:00,0,6,0,Deutschland,,
2024-25,vincenzo-grifo,Mittelfeld,1993-04-07 00:00:00,19,0,0,Italien,,
2024-25,junior-adamu,Sturm,2001-06-06 00:00:00,0,13,0,Österreich,,
2024-25,philipp-lienhart,Abwehr,1996-07-11 00:00:00,1,21,0,Österreich,,
2024-25,eren-dinkci,Sturm,2001-12-13 00:00:00,0,10,0,Türkei,,
2024-25,jordy-makengo,Abwehr,2001-08-03 00:00:00,0,0,0,Frankreich,,
2024-25,lucas-hoeler,Sturm,1994-07-10 00:00:00,0,8,1,Deutschland,,
2024-25,michael-gregoritsch,Sturm,1994-04-18 00:00:00,0,7,0,Österreich,,
2024-25,manuel-neuer,Tor,1986-03-27 00:00:00,0,22,0,Deutschland,,
2024-25,konrad-laimer,Mittelfeld,1997-05-27 00:00:00,0,6,13,Österreich,,
2024-25,dayot-upamecano,Abwehr,1998-10-27 00:00:00,0,25,1,Frankreich,,
2024-25,min-jae-kim,Abwehr,1996-11-15 00:00:00,0,26,0,Südkorea,,
2024-25,alphonso-davies,Abwehr,2000-11-02 00:00:00,22,0,0,Kanada,,
2024-25,joshua-kimmich,Mittelfeld,1995-02-08 00:00:00,0,27,6,Deutschland,,
2024-25,leon-goretzka,Mittelfeld,1995-02-06 00:00:00,0,9,0,Deutschland,,
2024-25,leroy-sane,Mittelfeld,1996-01-11 00:00:00,5,0,8,Deutschland,,
2024-25,michael-olise,Mittelfeld,2001-12-12 00:00:00,0,5,18,Frankreich,,
2024-25,kingsley-coman,Mittelfeld,1996-06-13 00:00:00,11,0,0,Frankreich,,
2024-25,harry-kane,Sturm,1993-07-28 00:00:00,0,26,0,England,,
2024-25,serge-gnabry,Mittelfeld,1995-07-14 00:00:00,8,1,6,Deutschland,,
2024-25,jamal-musiala,Mittelfeld,2003-02-26 00:00:00,3,19,0,Deutschland,,
2024-25,kamil-grabara,Tor,1999-01-08 00:00:00,0,21,0,Polen,,
2024-25,kilian-fischer,Abwehr,2000-10-12 00:00:00,0,0,18,Deutschland,,
2024-25,denis-vavro,Abwehr,1996-04-10 00:00:00,0,22,2,Slowakei,,
2024-25,konstantinos-koulierakis,Abwehr,2003-11-28 00:00:00,3,23,0,Griechenland,,
2024-25,joakim-maehle,Abwehr,1997-05-20 00:00:00,13,0,0,Dänemark,,
2024-25,maximilian-arnold,Mittelfeld,1994-05-27 00:00:00,0,19,0,Deutschland,,
2024-25,bence-dardai,Mittelfeld,2006-01-24 00:00:00,0,11,0,Deutschland,,
2024-25,yannick-gerhardt,Mittelfeld,1994-03-13 00:00:00,1,6,0,Deutschland,,
2024-25,patrick-wimmer,Mittelfeld,2001-05-30 00:00:00,3,12,1,Österreich,,
2024-25,mohammed-elamine-amoura,Sturm,2000-05-09 00:00:00,6,11,0,Algerien,,
2024-25,lukas-nmecha,Sturm,1998-12-14 00:00:00,0,1,0,Deutschland,,
2024-25,aster-vranckx,Mittelfeld,2002-10-04 00:00:00,0,1,0,Belgien,,
2024-25,tiago-tomas,Sturm,2002-06-16 00:00:00,10,3,2,Portugal,,
2024-25,mattias-svanberg,Mittelfeld,1999-01-05 00:00:00,0,7,1,Schweden,,
2024-25,jonas-wind,Sturm,1999-02-07 00:00:00,0,9,0,Dänemark,,
2024-25,kevin-mueller,Tor,1991-03-15 00:00:00,0,25,0,Deutschland,,
2024-25,marnon-busch,Abwehr,1994-12-08 00:00:00,1,0,12,Deutschland,,
2024-25,patrick-mainka,Abwehr,1994-11-06 00:00:00,0,24,2,Deutschland,,
2024-25,benedikt-gimber,Abwehr,1997-02-19 00:00:00,2,18,0,Deutschland,,
2024-25,frans-kraetzig,Abwehr,2003-01-14 00:00:00,6,1,0,Deutschland,,
2024-25,jan-schoeppner,Mittelfeld,1999-06-12 00:00:00,3,16,0,Deutschland,,
2024-25,luca-kerber,Mittelfeld,2002-03-10 00:00:00,0,7,2,Deutschland,,
2024-25,sirlord-conteh,Mittelfeld,1996-07-09 00:00:00,0,1,6,Deutschland,,
2024-25,leonardo-weschenfelder-scienza,Mittelfeld,1998-09-13 00:00:00,13,0,4,Brasilien,,
2024-25,marvin-pieringer,Sturm,1999-10-04 00:00:00,0,16,0,Deutschland,,
2024-25,budu-zivzivadze,Sturm,1994-03-10 00:00:00,0,25,0,Georgien,,
2024-25,adrian-beck,Mittelfeld,1997-06-09 00:00:00,1,4,5,Deutschland,,
2024-25,paul-wanner,Mittelfeld,2005-12-23 00:00:00,1,14,5,Deutschland,,
2024-25,norman-theuerkauf,Mittelfeld,1987-01-24 00:00:00,9,0,0,Deutschland,,
2024-25,maximilian-breunig,Sturm,2000-08-14 00:00:00,0,5,1,Deutschland,,
2024-25,stefan-schimmer,Sturm,1994-04-28 00:00:00,0,1,0,Deutschland,,
2024-25,nikola-vasilj,Tor,1995-12-02 00:00:00,0,25,0,Bosnien-Herzegowina,,
2024-25,hauke-wahl,Abwehr,1994-04-15 00:00:00,0,1,19,Deutschland,,
2024-25,eric-smith,Abwehr,1997-01-08 00:00:00,0,19,0,Schweden,,
2024-25,david-nemeth,Abwehr,2001-03-18 00:00:00,7,0,1,Österreich,,
2024-25,manolis-saliakas,Abwehr,1996-09-12 00:00:00,0,0,16,Griechenland,,
2024-25,jackson-irvine,Mittelfeld,1993-03-07 00:00:00,0,20,0,Australien,,
2024-25,james-sands,Mittelfeld,2000-07-06 00:00:00,0,1,0,USA,,
2024-25,philipp-treu,Abwehr,2000-12-03 00:00:00,16,0,3,Deutschland,,
2024-25,morgan-guilavogui,Sturm,1998-03-10 00:00:00,6,4,6,Guinea,,
2024-25,johannes-eggestein,Sturm,1998-05-08 00:00:00,0,18,0,Deutschland,,
2024-25,noah-weisshaupt,Mittelfeld,2001-09-20 00:00:00,1,0,0,Deutschland,,
2024-25,carlo-boukhalfa,Mittelfeld,1999-05-03 00:00:00,1,12,0,Deutschland,,
2024-25,oladapo-afolayan,Sturm,1997-09-11 00:00:00,6,0,8,England,,
2024-25,abdoulie-ceesay,Sturm,2004-01-05 00:00:00,0,2,0,Gambia,185,"
<"
2024-25,scott-banks,Sturm,2001-09-26 00:00:00,0,0,0,Schottland,,
2024-25,patrick-drewes,Tor,1993-02-04 00:00:00,0,19,0,Deutschland,,
2024-25,tim-oermann,Abwehr,2003-10-06 00:00:00,0,1,9,Deutschland,,
2024-25,ivan-ordets,Abwehr,1992-07-08 00:00:00,0,11,0,Ukraine,,
2024-25,bernardo-4,Abwehr,1995-05-14 00:00:00,6,0,0,Brasilien,,
2024-25,felix-passlack,Abwehr,1998-05-29 00:00:00,0,0,19,Deutschland,,
2024-25,ibrahima-sissoko,Mittelfeld,1997-10-27 00:00:00,2,11,4,Mali,,
2024-25,maximilian-wittek,Abwehr,1995-08-21 00:00:00,19,0,0,Deutschland,,
2024-25,matus-bero,Mittelfeld,1995-09-06 00:00:00,7,6,4,Slowakei,,
2024-25,dani-de-wit,Mittelfeld,1998-01-28 00:00:00,0,7,2,Niederlande,,
2024-25,myron-boadu,Sturm,2001-01-14 00:00:00,0,5,0,Niederlande,,
2024-25,moritz-broschinski,Sturm,2000-09-23 00:00:00,0,11,3,Deutschland,,
2024-25,gerrit-holtmann,Sturm,1995-03-25 00:00:00,5,0,0,Philippinen,,
2024-25,erhan-masovic,Abwehr,1998-11-22 00:00:00,0,8,1,Serbien,,
2024-25,philipp-hofmann,Sturm,1993-03-30 00:00:00,0,15,0,Deutschland,,
2024-25,lukas-daschner,Mittelfeld,1998-10-01 00:00:00,1,3,0,Deutschland,,
2024-25,peter-gulacsi,Tor,1990-05-06 00:00:00,0,25,0,Ungarn,,
2024-25,nicolas-seiwald,Mittelfeld,2001-05-04 00:00:00,1,14,4,Österreich,,
2024-25,lukas-klostermann,Abwehr,1996-06-03 00:00:00,0,3,10,Deutschland,,
2024-25,willi-orban,Abwehr,1992-11-03 00:00:00,1,30,0,Ungarn,,
2024-25,ridle-baku,Mittelfeld,1998-04-08 00:00:00,0,0,19,Deutschland,,
2024-25,arthur-vermeeren,Mittelfeld,2005-02-07 00:00:00,1,15,0,Belgien,,
2024-25,kevin-kampl,Mittelfeld,1990-10-09 00:00:00,0,15,0,Slowenien,,
2024-25,david-raum,Abwehr,1998-04-22 00:00:00,14,0,0,Deutschland,,
2024-25,xavi-simons,Mittelfeld,2003-04-21 00:00:00,12,0,6,Niederlande,,
2024-25,antonio-nusa,Sturm,2005-04-17 00:00:00,18,1,7,Norwegen,,
2024-25,christoph-baumgartner,Mittelfeld,1999-08-01 00:00:00,3,10,8,Österreich,,
2024-25,amadou-haidara,Mittelfeld,1998-01-31 00:00:00,0,17,2,Mali,,
2024-25,yussuf-poulsen,Sturm,1994-06-15 00:00:00,1,4,0,Dänemark,,
2024-25,timon-weiner,Tor,1999-01-18 00:00:00,0,20,0,Deutschland,,
2024-25,marko-ivezic,Mittelfeld,2001-12-02 00:00:00,1,2,11,Serbien,,
2024-25,david-zec,Abwehr,2000-01-05 00:00:00,1,11,4,Slowenien,,
2024-25,max-geschwill,Abwehr,2001-07-07 00:00:00,12,1,0,Deutschland,,
2024-25,lasse-rosenboom,Abwehr,2002-01-19 00:00:00,0,0,7,Deutschland,,
2024-25,nicolai-remberg,Mittelfeld,2000-06-19 00:00:00,3,8,2,Deutschland,,
2024-25,magnus-knudsen,Mittelfeld,2001-06-15 00:00:00,0,12,2,Norwegen,,
2024-25,finn-porath,Mittelfeld,1997-02-23 00:00:00,12,1,3,Deutschland,,
2024-25,alexander-bernhardsson,Sturm,1998-09-08 00:00:00,1,4,3,Schweden,,
2024-25,shuto-machino,Sturm,1999-09-30 00:00:00,4,9,0,Japan,,
2024-25,phil-harres,Sturm,2002-03-25 00:00:00,0,11,0,Deutschland,,
2024-25,armin-gigovic,Mittelfeld,2002-04-06 00:00:00,7,6,4,Bosnien-Herzegowina,,
2024-25,fiete-arp,Sturm,2000-01-06 00:00:00,0,2,0,Deutschland,,
2024-25,andu-yobel-kelati,Mittelfeld,2002-08-13 00:00:00,0,1,0,Deutschland,,
2024-25,dominik-javorcek,Abwehr,2002-11-02 00:00:00,1,0,0,Slowakei,,
2024-25,benedikt-pichler,Sturm,1997-07-20 00:00:00,0,8,0,Österreich,,
2024-25,oliver-baumann,Tor,1990-06-02 00:00:00,0,28,0,Deutschland,,
2024-25,valentin-gendrey,Abwehr,2000-06-21 00:00:00,0,0,17,Frankreich,,
2024-25,arthur-chaves,Abwehr,2001-01-29 00:00:00,0,9,6,Brasilien,,
2024-25,kevin-akpoguma,Abwehr,1995-04-19 00:00:00,9,6,5,Nigeria,,
2024-25,alexander-prass,Mittelfeld,2001-05-26 00:00:00,25,0,0,Österreich,,
2024-25,tom-bischof,Mittelfeld,2005-06-28 00:00:00,1,15,6,Deutschland,,
2024-25,anton-stach,Mittelfeld,1998-11-15 00:00:00,0,24,0,Deutschland,,
2024-25,adam-hlozek,Sturm,2002-07-25 00:00:00,2,12,9,Tschechien,,
